"","timestamp","play_id","next_timestamp","at_bat","event_code","player_position","ordered_id","next_event_code","next_player_position","next_id","field_x","field_y","field_z","next_field_x","next_field_y","next_field_z","next_frame_timestamp1","next_frame_field_x","next_frame_field_y","next_frame_field_z","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner","next_pitcher","next_catcher","next_first_base","next_second_base","next_third_base","next_shortstop","next_left_field","next_center_field","next_right_field","next_batter","next_first_baserunner","next_second_baserunner","next_third_baserunner","batter_field_x_throw","batter_field_y_throw","batter_field_x_catch","batter_field_y_catch","batter_field_x_next_frame","batter_field_y_next_frame","game_id","x_change","y_change","z_change","time_change","frame_hypotenuse","z_angle","throw_velocity_2d","z_velocity","throw_angle_radians","throw_angle_degrees","throw_slope","first_base_arrival","ideal_throw_length","z_at_arrival","runner_reached_first","runner_reached_second","runner_reached_third","batter_x_change","batter_y_change","runner_reached_base","optimal_x_change","optimal_y_change","optimal_z_change","optimal_throw_angle_radians","optimal_throw_angle_degrees","raw_optimal_residual","optimal_residual","predicted_outs"
"425",10203152,291,"10204052",67,3,"4",6,"2","3","7",-1.462146,122.3814,4.78416,62.2059,65.4285,6.67893,10203902,51.8721,75.8388,7.70559,4220,9182,8785,3501,4793,6620,3956,7520,3162,2163,1119,2044,0,4220,9182,8785,3501,4793,6620,3956,7520,3162,2240,1119,2044,0,31.3035,31.7724,45.1053,45.7845,42.8286,43.4697,48,53.334246,-46.5426,2.92143,750,70.7866895055032,0.04124748643848,0.0943822526740043,0.00389524,-0.717502480205388,-41.1098639059376,-0.872658816626,91.4576439894093,87.7728421456411,-13899.755983811,0,0,0,13.8018,14.0121,0,62.7141269885932,-57.3263574144487,-1.70361517984791,-0.740545327959785,-42.4301218302271,1.32025792428943,1.32025792428942,0.0855321426887985
"426",219402,11,"220552",3,3,"4",4,"2","3","5",-2.242467,155.8665,3.91593,61.5597,69.075,0.2487048,220152,41.6535,98.3835,6.0099,1071,2071,2240,1628,2696,2190,2044,2141,1119,6613,0,0,0,4144,9182,8785,3501,4793,6620,3956,7520,3162,2141,0,0,0,34.2873,33.7641,57.5211,57.5109,49.3416,49.2036,48,43.895967,-57.483,2.09397,750,72.3266977530779,0.0289434649898995,0.0964355970041039,0.00279196,-0.918626476415364,-52.6334200475744,-1.30952804844235,93.6449229910554,112.799526436883,-21991.558976213,0,0,0,23.2338,23.7468,0,63.4944479885932,-90.8114574144487,-0.835385179847909,-0.960614303818486,-55.0391453486971,2.40572530112266,2.40572530112266,0.127230567512996
"427",2445902,70,"2446852",17,3,"6",4,"2","3","5",-26.82963,79.2966,4.20678,58.4373,65.5833,2.599929,2446652,41.6973,68.7216,5.22585,4144,9182,8785,3501,4793,6620,3956,7520,3162,2141,0,0,2696,4144,9182,8785,3501,4793,6620,3956,7520,3162,2190,0,0,0,27.6522,29.4864,45.5043,46.8924,41.6826,43.1985,48,68.52693,-10.575,1.01907,750,69.3380902551037,0.0146960585580018,0.0924507870068049,0.00135876,-0.153111104632662,-8.77262009203748,-0.154318893316832,92.0777029399925,93.026682334728,-16275.639369939,0,0,0,17.8521,17.406,0,88.0816109885932,-14.2415574144487,-1.12623517984791,-0.160298678465816,-9.18443773761589,0.411817645578404,0.411817645578395,0.0606649180239921
"428",2510252,73,"2511002",18,3,"4",4,"2","3","5",42.8331,126.0102,3.53004,59.4495,65.6643,3.82323,2511002,59.4495,65.6643,3.82323,4144,9182,8785,3501,4793,6620,3956,7520,3162,2190,0,0,0,1071,2071,2240,1628,2696,2190,2044,2141,1119,3162,0,0,0,35.5044,35.1177,48.3222,48.2427,48.3222,48.2427,48,16.6164,-60.3459,0.29319,750,62.5917917603419,0.00468412626405911,0.0834557223471225,0.00039092,-1.30210234318852,-74.6049687587971,-3.63170722900267,85.9718733742817,67.6461556168297,-10561.8907201774,0,0,0,12.8178,13.125,0,18.4188809885932,-60.9551574144487,-0.449495179847909,-1.27734897946178,-73.1867054885027,-1.41826327029445,1.41826327029446,0.0859831898654711
"429",4744752,144,"4745802",34,3,"6",4,"2","3","5",-37.3944,99.2478,3.63486,61.0731,61.0887,3.06603,4745502,34.6992,72.0762,6.34575,4144,9182,8785,3501,4793,6620,3956,7520,3162,2696,0,1628,0,1071,2071,2240,1628,2696,2190,2044,2141,1119,3162,0,0,0,32.9592,34.4697,54.7044,54.4422,47.7699,48.0201,48,72.0936,-27.1716,2.71089,750,77.0440329131335,0.0351717319199609,0.102725377217511,0.00361452,-0.360429578644482,-20.6510936680074,-0.376893371949799,87.4621691354728,106.053945935967,-17131.061800795,0,0,0,21.7452,19.9725,0,98.6463809885932,-34.1927574144487,-0.554315179847909,-0.333660052853742,-19.1173128206314,-1.53378084737601,1.53378084737602,0.096806845687429
"430",6240752,187,"6241802",44,3,"6",4,"2","3","5",-30.012,126.7329,5.45355,68.5437,63.3111,-0.0784482,6241502,43.2195,81.3993,3.91455,2983,2071,2240,1628,2696,2190,2044,2141,1119,9182,6613,0,0,2983,2071,2240,1628,2696,2190,2044,2141,1119,8785,6613,0,0,13.0149,7.1028,16.578,8.3082,16.3143,8.3631,48,73.2315,-45.3336,-1.539,750,86.1277416469862,-0.0178669056448874,0.114836988862648,-0.002052,-0.554305662804073,-31.7593750388751,-0.61904508305852,94.4711320706728,113.862209467058,-15806.3729827961,0,0,0,3.5631,1.2054,0,91.2639809885931,-61.6778574144487,-2.37300517984791,-0.594311534177329,-34.051542624306,2.29216758543085,2.29216758543086,0.0288493125158501
"431",7181452,212,"7182402",50,3,"4",4,"2","3","5",5.65671,131.3058,4.6758,57.723,62.9745,2.218536,7182202,48.2256,76.9608,5.11497,4144,9182,8785,3501,4793,6620,3956,7520,3162,2071,2240,0,2163,4144,9182,8785,3501,4793,6620,3956,7520,3162,1628,2240,0,0,39.1896,40.8693,58.6842,59.9964,54.5781,56.2179,48,42.56889,-54.345,0.43917,750,69.032524369547,0.00636169804618187,0.0920433658260627,0.00058556,-0.906316436768693,-51.9281067301814,-1.27663652963467,86.0511866659,89.5008328262998,-15199.6504535853,0,0,0,19.4946,19.1271,0,55.5952709885932,-66.2507574144487,-1.59525517984791,-0.872626673390858,-49.9978254758371,-1.93028125434435,1.93028125434435,0.140845871174672
"432",9469002,267,"9470302",61,3,"6",4,"2","3","5",-48.432,132.8013,4.56384,62.1516,63.6156,6.8202,9469752,19.69632,92.4063,11.18013,3478,9182,8785,3501,4793,6620,3956,7520,3162,2190,0,0,0,2406,2071,2240,1628,2696,2190,2044,2141,1119,9182,0,0,0,30.3039,32.6556,54.9123,57.0315,44.313,46.1328,48,68.12832,-40.395,6.61629,750,79.2036868524591,0.0833416300226394,0.105604915803279,0.00882172,-0.535201225434874,-30.664771407648,-0.592925232854707,92.4073868328533,132.269686740488,-25208.2538438711,0,0,0,24.6084,24.3759,0,109.683980988593,-67.7462574144487,-1.48329517984791,-0.553296101615168,-31.7015314435907,1.03676003594266,1.03676003594268,0.100613694439217
"433",303604,13,"304404",4,3,"6",4,"2","3","5",37.11,138.1386,2.436258,56.5647,62.8794,1.960281,304354,55.5006,67.341,2.697345,1840,1538,1167,2190,2696,2163,2044,2569,2141,8785,3956,0,0,9158,7257,8785,6613,4793,6620,3956,7520,3162,2163,0,0,0,39.8949,38.8584,54.5574,54.0384,53.6286,53.0871,49,18.3906,-70.7976,0.261087,750,73.1472100228027,0.00356932125180839,0.0975296133637369,0.000348116,-1.31665023419908,-75.4385015145185,-3.84966232749339,81.9424889048727,82.8580487386192,-11602.8860631223,0,0,0,14.6625,15.18,0,24.1419809885932,-73.0835574144487,0.644286820152091,-1.25174763229308,-71.7198563458873,-3.71864516863124,3.71864516863124,0.128110809882166
"434",2387854,71,"2388754",20,3,"4",4,"2","3","5",42.7446,151.095,3.74145,58.2018,65.2359,5.22633,2388604,56.3649,79.1379,6.68442,1840,1538,1167,2190,2696,2163,2044,2569,2141,6613,0,0,6620,1840,1538,1167,2190,2696,2163,2044,2569,2141,3956,0,0,0,39.2061,39.9387,58.0128,59.5812,54.8106,56.6103,49,13.6203,-71.9571,2.94297,750,73.2348060180403,0.0401637899422727,0.0976464080240538,0.00392396,-1.38372589576213,-79.2816538301294,-5.28307746525407,84.8378198660577,92.7233186095521,-14492.2040500202,0,0,0,18.8067,19.6425,0,18.5073809885932,-86.0399574144487,-0.660905179847909,-1.35892251916572,-77.8605250334814,-1.42112879664805,1.42112879664805,0.129398838788158
"435",4693304,138,"4694254",37,3,"6",4,"2","3","5",-32.6916,90.5817,4.8687,60.6222,68.0013,3.40302,4694054,42.5889,72.6018,5.89203,1840,1538,1167,2190,2696,2163,2044,2569,2141,7257,0,0,0,1840,1538,1167,2190,2696,2163,2044,2569,2141,6620,0,0,0,31.5051,36.2082,49.3788,52.2903,45.5409,48.831,49,75.2805,-17.9799,1.02333,750,77.3978713160769,0.0132209110979297,0.103197161754769,0.00136444,-0.234446680294978,-13.4328053017551,-0.238838743100803,94.4914425631381,102.30591987712,-15798.2702747568,0,0,0,17.8737,16.0821,0,93.9435809885932,-25.5266574144487,-1.78815517984791,-0.265317320241783,-15.201562681575,1.7687573798199,1.7687573798199,0.0834152936326432
"436",6079654,174,"6080854",45,3,"5",4,"2","3","5",-65.724,86.7816,4.77444,60.1527,61.8144,-1.121019,6080404,17.61672,72.5778,5.72655,4681,7257,8785,6613,4793,6620,3956,7520,3162,2696,0,0,0,1840,1538,1167,2190,2696,2163,2044,2569,2141,6613,0,0,0,26.7603,26.7543,48.0324,47.2887,39.9759,39.4329,49,83.34072,-14.2038,0.952109999999999,750,84.5424363533392,0.0112614420856348,0.112723248471119,0.00126948,-0.168808528610217,-9.67201623517887,-0.170430493041097,91.3224507404373,132.177542946829,-22102.4190222476,0,0,0,21.2721,20.5344,0,126.975980988593,-21.7265574144487,-1.69389517984791,-0.169466464906076,-9.70971320812002,0.0376969729411538,0.0376969729411485,0.06567295994537
"437",7126154,196,"7127054",53,3,"5",4,"2","3","5",-25.05708,50.1273,6.05343,59.391,65.364,5.40636,7126904,46.1784,63.3822,7.23753,9790,7257,8785,6613,4793,6620,3956,7520,3162,2569,0,0,0,9790,7257,8785,6613,4793,6620,3956,7520,3162,2163,0,0,0,34.8312,35.1105,51.8223,51.276,49.0029,48.5832,49,71.23548,13.2549,1.1841,750,72.4581671369101,0.016340388623282,0.0966108895158801,0.0015788,0.18396770898344,10.540573291442,0.186071603644701,95.1979962906485,93.9577074276415,-15203.7073902247,0,0,0,16.9911,16.1655,0,86.3090609885932,14.9277425855513,-2.97288517984791,0.171262535005216,9.81262044451038,0.727952846931665,0.727952846931657,0.0902302909780966
"438",7444004,208,"7444854",55,3,"4",4,"2","3","5",54.6834,143.3466,4.59333,63.636,70.9212,0.9147,7444754,62.8593,79.3191,2.571333,9790,7257,8785,6613,4793,6620,3956,7520,3162,2240,0,0,0,2687,1538,1167,2190,2696,2163,2044,2569,2141,6620,0,0,0,32.292,32.8017,44.3952,45.0141,42.9948,43.6269,49,8.1759,-64.0275,-2.021997,750,64.5473941926396,-0.0313155320441739,0.0860631922568527,-0.002695996,-1.44379008774887,-82.7230785308329,-7.83124793600704,91.5323050508371,79.2618979269791,-13638.0979828837,0,0,0,12.1032,12.2124,0,6.56858098859315,-78.2915574144487,-1.51278517984791,-1.48709338601994,-85.2041747607615,2.48109622992861,2.4810962299286,0.0731323381083577
"439",7937854,225,"7939004",58,3,"6",4,"2","3","5",-44.94,131.9301,4.16118,62.8635,65.9007,1.628988,7938604,28.22607,87.8901,6.13521,2687,1538,1167,2190,2696,2163,2044,2569,2141,6613,0,0,0,9790,7257,8785,6613,4793,6620,3956,7520,3162,2044,0,0,0,32.5641,33.8418,56.4738,58.1889,47.9661,49.5552,49,73.16607,-44.04,1.97403,750,85.3978653084777,0.0231115673430719,0.113863820411304,0.00263204,-0.541828856716158,-31.0445067082345,-0.601918348217965,92.5905881648901,128.869852703849,-20589.6531810515,0,0,0,23.9097,24.3471,0,106.191980988593,-66.8750574144487,-1.08063517984791,-0.562012188628979,-32.2009264433508,1.15641973511638,1.15641973511637,0.115901472593724
"440",8745704,240,"8746904",63,3,"4",4,"2","3","5",-9.13191,157.857,5.0385,59.8965,65.193,-0.1657725,8746454,36.3441,98.0004,6.00807,2687,1538,1167,2190,2696,2163,2044,2569,2141,3956,0,0,0,2687,1538,1167,2190,2696,2163,2044,2569,2141,8785,0,0,0,32.3979,29.4711,55.2975,54.6519,46.7235,44.9541,49,45.47601,-59.8566,0.96957,750,75.1723356633283,0.0128972477939804,0.100229780884438,0.00129276,-0.921084808322501,-52.7742720904957,-1.31622365286664,89.0437233477775,119.174360101523,-22726.0219292301,0,0,0,22.8996,25.1808,0,70.3838909885932,-92.8019574144487,-1.95795517984791,-0.921921112200447,-52.8221887730925,0.0479166825967425,0.0479166825967354,0.117315054492991
"441",8967904,249,"8968754",65,3,"4",6,"2","3","7",-0.2785848,125.8893,5.0907,60.4515,65.5548,3.77991,8968654,54.2031,72.4116,4.92177,2687,1538,1167,2190,2696,2163,2044,2569,2141,9182,8785,0,0,8160,7257,8785,6613,4793,6620,3956,7520,3162,1538,0,0,0,40.1253,42.1971,57.309,58.0485,55.2519,56.1813,49,54.4816848,-53.4777,-0.16893,750,76.3421140389533,-0.00221279861588656,0.101789485385271,-0.000225239999999999,-0.776098778627512,-44.4671845006144,-0.981572067683193,89.6498492887316,89.2180246052599,-12350.5702470789,0,0,0,17.1837,15.8514,0,61.5305657885932,-60.8342574144487,-2.01015517984791,-0.779707795525809,-44.6739659370783,0.206781436463864,0.206781436463871,0.151746945568583
"442",9359354,260,"9360154",68,3,"6",4,"2","3","5",7.18716,121.1178,3.25434,61.8999,65.4027,2.002005,9360104,58.8282,68.6826,2.631762,8160,7257,8785,6613,4793,6620,3956,7520,3162,2569,0,0,0,1288,1538,1167,2190,2696,2163,2044,2569,2141,3162,0,0,0,41.2155,39.8244,56.1141,54.5256,55.2834,53.661,49,51.64104,-52.4352,-0.622578,750,73.5951575263047,-0.00845929501834546,0.0981268767017396,-0.000830104,-0.793028575363697,-45.4371904016122,-1.01537846642903,90.1105807492872,80.5634734486249,-10836.9838253914,0,0,0,14.8986,14.7012,0,54.0648209885932,-56.0627574144487,-0.173795179847909,-0.803538190651637,-46.0393470019173,0.602156600305115,0.602156600305108,0.157180172609036
"443",10475397,322,"10477647",75,3,"6",4,"2","3","5",-72.1071,129.1596,6.10878,66.4665,69.2526,2.129694,10476147,-21.09147,108.0864,19.36404,4639,5161,5722,5206,7186,4910,3052,5293,6290,2141,0,0,0,4639,5161,5722,5206,7186,4910,3052,5293,6290,1628,2141,0,0,23.2596,26.8167,69.2025,70.131,37.9149,40.8672,50,51.01563,-21.0732,13.25526,750,55.196687061244,0.235682962704209,0.0735955827483253,0.01767368,-0.391725504487826,-22.4442181347854,-0.413073405150539,99.4542559719608,154.105081962757,-70450.332586627,1,0,0,45.9429,43.3143,1,133.359080988593,-64.1045574144487,-3.02823517984791,-0.448081718538116,-25.6731913492029,3.22897321441746,3.22897321441746,0.0662058550386602
"444",2444212,79,"2444962",20,3,"5",4,"2","3","5",-10.82229,28.23087,5.81247,61.6821,64.7025,1.415124,2444962,61.6821,64.7025,1.415124,6600,5161,5722,5206,7186,4910,3052,5293,6290,1399,0,0,0,6600,5161,5722,5206,7186,4910,3052,5293,6290,2190,0,0,0,40.2657,40.3788,56.0028,56.0274,56.0028,56.0274,50,72.50439,36.47163,-4.397346,750,81.1607439845705,-0.0541277774611664,0.108214325312761,-0.005863128,0.466065881829754,26.7036080038879,0.503026506394992,95.8266693503849,87.9639394969597,-10627.1140430867,0,0,0,15.7371,15.6486,0,72.0742709885932,36.8241725855513,-2.73192517984791,0.472345243303391,27.0633889143643,-0.35978091047641,0.359780910476417,0.118623851563537
"445",2606462,87,"2607462",21,3,"5",4,"2","3","5",-44.4054,89.5377,5.60253,58.5312,66.6075,4.08993,2607212,34.986,72.6021,6.27135,6600,5161,5722,5206,7186,4910,3052,5293,6290,2190,0,0,0,1871,1538,2044,1628,2696,2190,1399,2141,2163,5293,0,0,0,29.5188,31.668,48.042,49.1577,43.2471,44.6391,50,79.3914,-16.9356,0.66882,750,81.1776381851554,0.00823878203735922,0.108236850913541,0.00089176,-0.210167744062638,-12.0417247245748,-0.213317815279741,93.3220815971053,112.877848466142,-17483.3538449048,0,0,0,18.5232,17.4897,0,105.657380988593,-24.4826574144487,-2.52198517984791,-0.227698923063019,-13.046187291185,1.00446256661022,1.00446256661021,0.0757656158128094
"446",3990362,126,"3991762",32,3,"5",4,"2","3","5",-78.3516,79.9518,5.28447,64.1961,60.9387,3.55299,3991112,3.84435,70.7022,10.67793,1871,1538,2044,1628,2696,2190,1399,2141,2163,5161,0,0,0,6600,5161,5722,5206,7186,4910,3052,5293,6290,2163,0,0,0,29.0751,31.0197,53.1639,55.7142,41.8542,44.2995,50,82.19595,-9.2496,5.39346,750,82.7147465483785,0.0651133656499161,0.110286328731171,0.00719128,-0.112059665592004,-6.4205458920692,-0.112531091860365,90.4242697066645,143.189314392517,-27089.9935649113,0,0,0,24.0888,24.6945,0,139.603580988593,-14.8967574144487,-2.20392517984791,-0.106305295441638,-6.09084476869717,-0.329701123372029,0.329701123372018,0.0752562685297986
"447",4719762,149,"4720712",36,3,"6",6,"2","3","7",1.464591,127.5537,4.75866,61.4748,65.6019,4.75041,4720512,50.1936,77.5467,7.14918,6600,5161,5722,5206,7186,4910,3052,5293,6290,2696,1628,2141,0,2983,1538,2044,1628,2696,2190,1399,2141,2163,6290,0,0,0,41.6475,41.238,59.115,59.6748,55.4607,55.6218,50,48.729009,-50.007,2.39052,750,69.8227496387967,0.0342236110179624,0.0930969995183956,0.00318736,-0.798340955504288,-45.7415673628371,-1.02622649272428,90.0756845591581,89.1659322576624,-14744.0681087006,0,0,0,17.4675,18.4368,0,59.7873899885932,-62.4986574144487,-1.67811517984791,-0.807566050490998,-46.270126371183,0.528559008345816,0.528559008345809,0.169734048930061
"448",4895062,151,"4896012",37,3,"4",4,"2","3","5",30.4173,148.2903,2.444034,62.8182,65.3352,0.865743,4895812,56.5485,82.257,3.59622,2983,1538,2044,1628,2696,2190,1399,2141,2163,6290,0,0,0,2983,1538,2044,1628,2696,2190,1399,2141,2163,5293,0,0,0,35.8017,34.2729,53.6565,52.9734,49.9815,49.1199,50,26.1312,-66.0333,1.152186,750,71.0157470025487,0.0162229500897823,0.0946876626700649,0.001536248,-1.19397846172455,-68.4099266863391,-2.52699072373255,90.2799643902609,90.8249830078981,-14789.7655057103,0,0,0,17.8548,18.7005,0,30.8346809885932,-83.2352574144487,0.636510820152091,-1.21601875216534,-69.672742307839,1.2628156214999,1.2628156214999,0.113040513488328
"449",5042112,157,"5043312",39,3,"6",4,"2","3","5",-38.2998,124.7385,4.96413,59.8902,63.5445,3.46806,5042862,26.18736,85.8816,8.65311,2983,1538,2044,1628,2696,2190,1399,2141,2163,4910,0,0,0,2983,1538,2044,1628,2696,2190,1399,2141,2163,7186,0,0,0,27.7194,28.8399,49.5132,49.3809,41.2014,41.4879,50,64.48716,-38.8569,3.68898,750,75.2891259245025,0.0489583599989753,0.10038550123267,0.00491864,-0.5422942311363,-31.071170698402,-0.602552508127199,89.7132327748942,118.778100059324,-22500.8615951244,0,0,0,21.7938,20.541,0,99.5517809885932,-59.6834574144487,-1.88358517984791,-0.54006776767509,-30.9436037388345,-0.127566959567421,0.127566959567417,0.078017150039467
"450",5465212,169,"5466312",42,3,"5",4,"2","3","5",-52.1646,85.2393,5.86779,61.5099,66.4107,4.60725,5465962,27.3306,74.0808,7.40862,3467,5161,5722,5206,7186,4910,3052,5293,6290,2190,0,0,0,3467,5161,5722,5206,7186,4910,3052,5293,6290,2044,0,0,0,28.1115,32.3163,48.2475,49.3908,41.6217,44.5428,50,79.4952,-11.1585,1.54083,750,80.2745223921638,0.0191921517190035,0.107032696522885,0.00205444,-0.139455834623715,-7.99023075241324,-0.140366965552637,96.6280520427984,121.672170549251,-20772.15004101,0,0,0,20.136,17.0745,0,113.416580988593,-20.1842574144487,-2.78724517984791,-0.176121751877202,-10.091033063014,2.10080231060074,2.10080231060073,0.0682778990279437
"451",10129858,297,"10130658",75,3,"4",4,"2","3","5",20.89611,114.0672,4.43154,62.4765,67.2417,4.029,10130608,60.0735,69.9858,4.58643,2525,2182,1119,1628,2163,2190,1399,2141,2236,4910,0,0,0,8890,3293,5722,5206,7186,4910,3052,6290,5293,1399,0,0,0,31.1901,33.1521,46.0971,47.7126,45.1707,46.8378,51,39.17739,-44.0814,0.15489,750,58.974890531243,0.00262636594101802,0.0786331873749907,0.00020652,-0.844230997825389,-48.370873109513,-1.12517449477875,91.5529740105774,65.9960928260739,-11323.9708024981,0,0,0,14.907,14.5605,0,40.3558709885932,-49.0121574144487,-1.35099517984791,-0.881958047830719,-50.5324738482974,2.1616007387844,2.16160073878439,0.0714836106843075
"452",11624958,336,"11625808",85,3,"6",6,"2","3","7",-0.02995611,127.4445,4.54116,60.8973,67.3719,-0.49755,11625708,54.5556,73.9383,1.314528,2406,2182,1119,1628,2163,2190,1399,2141,2236,3578,3052,0,0,2406,2182,1119,1628,2163,2190,1399,2141,2236,5722,0,0,0,35.2665,37.9407,51.6621,53.2257,49.6941,51.5946,51,54.58555611,-53.5062,-3.226632,750,76.4362242282935,-0.0421883405655409,0.101914965637725,-0.004302176,-0.775412940876112,-44.4278888920284,-0.980226342151303,90.9957664309051,90.1425461224632,-12580.4390302159,0,0,0,16.3956,15.285,0,61.2819370985932,-62.3894574144487,-1.46061517984791,-0.794353271525544,-45.5130899008232,1.08520100879475,1.08520100879474,0.11170206763015
"453",3115556,99,"3116506",28,3,"5",4,"2","3","5",-31.3266,80.8326,4.47075,61.0458,66.0504,3.11805,3116306,42.9591,69.2871,5.46183,1103,2182,1119,1628,2163,2190,1399,2141,2236,3293,0,0,0,1103,2182,1119,1628,2163,2190,1399,2141,2236,5206,0,0,0,35.943,39.7287,52.2939,54.4281,48.7149,51.4485,51,74.2857,-11.5455,0.99108,750,75.177548475193,0.0131824276085724,0.100236731300257,0.00132144,-0.154186637216292,-8.83424356980829,-0.155420222196197,92.9783401249266,98.2376303132063,-15439.9623250772,0,0,0,16.3509,14.6994,0,92.5785809885932,-15.7775574144487,-1.39020517984791,-0.168801644960663,-9.67162183111173,0.837378261303446,0.837378261303456,0.107692057650049
"454",3510006,111,"3511106",31,3,"6",4,"2","3","5",-27.23058,118.3428,4.93662,60.5127,68.0778,0.0441498,3510756,35.2479,83.7972,5.51022,8912,3293,5722,5206,7186,4910,3052,6290,5293,1119,2044,0,0,8912,3293,5722,5206,7186,4910,3052,6290,5293,2236,0,2044,0,28.782,31.773,49.7907,53.4804,42.9567,46.0602,51,62.47848,-34.5456,0.573600000000001,750,71.3929894490376,0.00803422944794301,0.0951906525987169,0.000764800000000001,-0.505082274739551,-28.9390826494434,-0.552919981407998,94.0609470576451,107.116901107444,-20355.8728584653,0,0,0,21.0087,21.7074,0,88.4825609885931,-53.2877574144487,-1.85607517984791,-0.542065096450432,-31.0580422479616,2.11895959851827,2.11895959851827,0.0781771338503415
"455",4130356,130,"4132156",36,3,"4",4,"2","3","5",-16.31826,171.3159,6.18921,59.7984,67.1514,1.946499,4131106,21.1698,121.9674,10.29483,1103,2182,1119,1628,2163,2190,1399,2141,2236,6290,0,0,0,1103,2182,1119,1628,2163,2190,1399,2141,2236,5293,6290,0,0,27.3762,23.0388,62.2422,62.8344,41.5698,38.8221,51,37.48806,-49.3485,4.10562,750,61.9728093183906,0.0661520662839951,0.0826304124245208,0.00547416,-0.921141706310381,-52.777532105064,-1.31637913511662,91.4783424109687,133.909220025487,-42211.4776973304,1,0,0,34.866,39.7956,1,77.5702409885932,-106.260857414449,-3.10866517984791,-0.940219704868861,-53.8706209040216,1.09308879895762,1.09308879895761,0.0956746189304563
"456",5066706,156,"5067806",41,3,"5",4,"2","3","5",-56.7324,86.1882,5.74857,60.4677,65.1618,2.93898,5067456,26.30937,71.6418,6.73947,8912,3293,5722,5206,7186,4910,3052,6290,5293,2182,0,0,0,8912,3293,5722,5206,7186,4910,3052,6290,5293,1399,0,0,0,34.203,34.2114,52.8627,54.7209,46.9803,47.9556,51,83.04177,-14.5464,0.9909,750,84.306187896814,0.0117530444516669,0.112408250529085,0.0013212,-0.173410296427326,-9.93567810939833,-0.175169676657904,91.7606685937742,123.468766326138,-19393.9398008142,0,0,0,18.6597,20.5095,0,117.984380988593,-21.1331574144487,-2.66802517984791,-0.177238742088676,-10.1550318878888,0.219353778490508,0.2193537784905,0.106583769173658
"457",5461656,166,"5462706",45,3,"4",4,"2","3","5",27.49812,144.9492,4.52016,61.6857,69.6948,5.44134,5462406,52.1472,89.8005,7.38276,1103,2182,1119,1628,2163,2190,1399,2141,2236,3578,0,0,0,1103,2182,1119,1628,2163,2190,1399,2141,2236,5722,0,0,0,29.658,32.9838,46.1949,49.0929,41.4822,44.6241,51,24.64908,-55.1487,2.8626,750,60.4065911679876,0.0473534423285355,0.0805421215573168,0.0038168,-1.15047610611726,-65.917425311164,-2.23735328052812,90.1958399052634,88.9099843604497,-19585.8408042747,0,0,0,16.5369,16.1091,0,33.7538609885932,-79.8941574144487,-1.43961517984791,-1.17106019305494,-67.0968066178232,1.17938130665921,1.1793813066592,0.0718477294807526
"458",6691506,202,"6692806",54,3,"6",4,"2","3","5",-25.39293,162.1338,3.08493,59.5329,68.2446,1.909365,6692256,27.3765,105.5748,9.45687,2751,2182,1119,1628,2163,2190,1399,2141,2236,4910,0,6290,0,2751,2182,1119,1628,2163,2190,1399,2141,2236,7186,0,6290,0,30.0513,25.3959,52.4541,52.2102,42.9561,40.929,51,52.76943,-56.559,6.37194,750,77.3533013098013,0.0821889420999017,0.103137735079735,0.00849592,-0.820046547223649,-46.9852061601907,-1.07181373761286,92.0941320267374,132.681056970559,-26594.076642973,0,0,0,22.4028,26.8143,0,86.6449109885932,-97.0787574144487,-0.00438517984790865,-0.842128202813134,-48.2503918301296,1.2651856699389,1.26518566993889,0.1125762654178
"459",8672008,254,"8672808",67,3,"6",4,"2","3","5",-11.91189,99.51,4.28967,56.7291,66.711,3.27774,8672758,52.7145,68.7774,3.95184,8912,3293,5722,5206,7186,4910,3052,6290,5293,2044,2190,0,0,8912,3293,5722,5206,7186,4910,3052,6290,5293,1119,2044,2190,0,44.1633,46.8705,61.7907,62.2359,60.6786,61.3008,51,64.62639,-30.7326,-0.33783,750,71.5616027433155,-0.00472079267976546,0.0954154703244207,-0.00045044,-0.443890936916244,-25.4330772494086,-0.475542576337623,89.9448272227258,83.6159131833233,-12346.2443517662,1,0,0,17.6274,15.3654,1,73.1638709885931,-34.4549574144487,-1.20912517984791,-0.440121180308913,-25.217086106017,-0.215991143391609,0.215991143391619,0.18352810666158
"460",8855108,260,"8856258",68,3,"6",4,"2","3","5",-48.3921,111.8496,2.79339,61.6539,69.0117,2.295831,8855858,27.95367,81.9918,7.11012,8912,3293,5722,5206,7186,4910,3052,6290,5293,1119,2044,2190,0,8912,3293,5722,5206,7186,4910,3052,6290,5293,2236,0,2044,0,31.9938,36.4749,56.7603,59.6247,47.8668,51.2481,51,76.34577,-29.8578,4.31673,750,81.9766114067476,0.0526094777219185,0.10930214854233,0.00575564,-0.37279878758083,-21.3597971359757,-0.391086500273689,94.4689828172599,123.687664850218,-20579.6818310934,0,0,0,24.7665,23.1498,0,109.644080988593,-46.7945574144487,0.287154820152091,-0.403382422106276,-23.1121103164543,1.75231318047863,1.75231318047864,0.0999913670917831
